 ,Label,Area,StdDev,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
49,HETARB_P2_R1_W_00003.jpg,0.217567713,59.956420874,1.119702726,11.203674478,1.120615017,11.192961033,2.883840861,0.915408123,10.904746529,0.413410120,0.594804356,0.653873507,0.423653525,91.126967747,0.328746947,0.707861380,220,2586,124.068877078,0.413105437,1.543415712,0.647913581,0.904892310
50,HETARB_P2_R1_W_00003.jpg,0.661761046,32.650917283,1.697930904,12.075227488,1.698089930,12.068826901,7.700546606,1.349910595,11.520643238,0.679173768,1.134768594,1.208471441,0.697228172,90.891706040,0.140238725,1.310261318,323,2732,120.362663284,0.676345849,1.733251021,0.576950475,0.889439003
51,HETARB_P2_R1_W_00003.jpg,0.213101044,57.187186150,1.120418220,11.816700789,1.121124879,11.806757966,2.841232178,0.919626593,11.529080179,0.409191649,0.577930474,0.640575708,0.423570037,90.704437063,0.331727895,0.695024239,221,2733,124.365239061,0.409191649,1.512325357,0.661233375,0.916992113
52,HETARB_P2_R1_W_00003.jpg,0.225148594,57.985151741,1.124495825,12.440237489,1.124907390,12.430229095,2.904385057,0.928063534,12.132321476,0.409191649,0.611678239,0.672682210,0.426156793,91.147252930,0.335405914,0.720852574,223,3021,57.425942865,0.407381583,1.578485246,0.633518750,0.913765709
53,HETARB_P2_R1_W_00003.jpg,16.418906037,22.396438660,16.894843589,14.394955764,16.893412025,14.395175343,29.764809396,12.452925243,12.334808066,7.390760510,3.940051550,6.116729415,3.417708881,14.518684383,0.232888407,7.554696709,2952,3620,13.136099407,3.831097460,1.789716336,0.558747764,0.848210945
54,HETARB_P2_R1_W_00003.jpg,0.654393712,34.502810388,1.705280178,13.192075733,1.704908159,13.185344008,7.421527950,1.354129066,12.642756420,0.687610710,1.126331653,1.198679917,0.695097949,91.373438310,0.149300866,1.302988539,323,2998,120.550190625,0.682834499,1.724476268,0.579886206,0.879221509
55,HETARB_P2_R1_W_00003.jpg,0.209363990,59.055858828,1.126125660,13.057836538,1.125714622,13.048094951,2.900042406,0.932282005,12.769310539,0.409191649,0.569493532,0.625460331,0.426198911,90.177482544,0.312826225,0.688076395,222,3161,55.238197667,0.408002143,1.467531511,0.681416373,0.911485570
56,HETARB_P2_R1_W_00003.jpg,0.226963734,62.047733509,1.130002721,13.673423321,1.130068537,13.660908735,2.894252205,0.932282005,13.368333365,0.413410120,0.607459768,0.670921795,0.430719651,90.829102799,0.340481553,0.721900998,223,3169,123.318625213,0.409877158,1.557676306,0.641981904,0.918313713
57,HETARB_P2_R1_W_00003.jpg,1.294052754,33.941850103,1.709201679,14.851994099,1.709051756,14.845071193,14.721825394,1.358347537,13.756432661,0.691829180,2.189386247,2.406668228,0.684614157,90.357859665,0.075030617,2.278493567,324,3262,106.455390642,0.688265901,3.515364390,0.284465532,0.870035475
58,HETARB_P2_R1_W_00003.jpg,0.217336372,55.722432122,1.133486266,14.298307180,1.133957742,14.289227245,2.973679371,0.932282005,14.001103957,0.413410120,0.590585885,0.647830587,0.427150660,90.023256003,0.308854545,0.709016867,224,3459,56.404479879,0.413410120,1.516632531,0.659355500,0.906244203
59,HETARB_P2_R1_W_00003.jpg,0.219311672,57.493880853,1.135852649,14.918717843,1.136618832,14.908921943,2.876003515,0.932282005,14.617000666,0.413410120,0.599022827,0.659097979,0.423664314,90.660098638,0.333190634,0.712534527,224,3466,123.407824590,0.413410120,1.555708039,0.642794133,0.901404330
60,HETARB_P2_R1_W_00003.jpg,0.214186569,57.219261840,1.140736349,16.157600082,1.140961558,16.148679371,2.919987006,0.944937417,15.865667967,0.413410120,0.577930474,0.640835908,0.425554821,91.194523611,0.315675052,0.698510460,226,3761,124.169920457,0.411108675,1.505883325,0.664062071,0.910369866
61,HETARB_P2_R1_W_00003.jpg,1.696319903,36.947156954,1.689766547,17.560373713,1.692281015,17.558786046,24.410685421,0.949155887,15.928945026,1.193827183,3.695380255,2.923877077,0.738684125,93.965483932,0.035773190,3.705961845,327,3788,100.427347949,1.164277031,3.958223789,0.252638571,0.501882263
62,HETARB_P2_R1_W_00003.jpg,8.273249865,46.153016696,5.832775451,18.018720839,5.823922899,18.017808407,17.128423608,3.121668252,16.637648089,4.758434849,2.775753662,4.159956625,2.532196809,168.477780975,0.354365321,4.830458317,740,4173,170.093469593,2.709096440,1.642825159,0.608707503,0.910881332
63,HETARB_P2_R1_W_00003.jpg,0.645033282,29.418135436,1.715616338,17.616877178,1.715713272,17.613965439,6.700820508,1.371002948,17.067932091,0.649644474,1.096802359,1.207771841,0.679997541,90.250360453,0.180524445,1.261068732,328,4047,120.339214538,0.649644474,1.776141483,0.563018211,0.911197979
64,HETARB_P2_R1_W_00003.jpg,0.221286972,53.906601496,1.145567506,17.376754162,1.145600938,17.368729832,2.975550899,0.953374358,17.076369032,0.404973179,0.599022827,0.658483936,0.427878810,90.729322646,0.314073245,0.714865868,227,4048,123.690067526,0.404973179,1.538949629,0.649793847,0.917610597
65,HETARB_P2_R1_W_00003.jpg,0.221714063,54.163596613,1.149284040,18.004067060,1.149551368,17.995292073,2.978197639,0.944937417,17.700702682,0.413410120,0.603241297,0.663263328,0.425615440,91.839140957,0.314120352,0.716059758,228,4196,123.221975167,0.413410120,1.558362937,0.641699039,0.905055935
66,HETARB_P2_R1_W_00003.jpg,0.212033315,56.421046712,1.152180451,18.621771486,1.152809089,18.612831971,2.907280157,0.953374358,18.329254803,0.409191649,0.577930474,0.638204287,0.423013769,91.473790191,0.315239186,0.696149909,229,4482,56.117342344,0.409191649,1.508708072,0.662818751,0.906393823
67,HETARB_P2_R1_W_00003.jpg,0.218386306,62.213930411,1.157426030,19.226719645,1.155311430,19.219739738,2.656643043,0.961811299,18.932496101,0.400754708,0.590585885,0.644397702,0.431500733,89.996415260,0.388838140,0.700888450,229,4489,124.455241125,0.400754708,1.493387270,0.669618672,0.932948153
68,HETARB_P2_R1_W_00003.jpg,0.646670467,32.093230485,1.725174488,19.861939614,1.725155201,19.855231034,7.029086004,1.387876831,19.307939985,0.679173768,1.105239300,1.217996298,0.676000750,90.558333577,0.164473213,1.265259921,332,4839,60.871178611,0.676821287,1.801767672,0.555010513,0.886641454
69,HETARB_P2_R1_W_00003.jpg,0.218190556,43.739733498,1.159299615,19.848297651,1.158449546,19.843559614,3.587456192,0.957592829,19.527300457,0.409191649,0.632770592,0.669042670,0.415233371,92.991653847,0.213045615,0.726569569,227,4635,123.874594358,0.406498562,1.611244943,0.620638100,0.868158323
70,HETARB_P2_R1_W_00003.jpg,0.221998791,57.245902673,1.158147375,20.491868556,1.158610936,20.484400934,3.038279800,0.966029770,20.185381872,0.404973179,0.607459768,0.666639832,0.424003527,90.890518309,0.302207293,0.718379659,230,4928,56.496563018,0.404973179,1.572250677,0.636030892,0.908627408
71,HETARB_P2_R1_W_00003.jpg,12.395914233,25.930508830,17.057506683,23.511701985,17.056122975,23.508753098,24.469899835,13.587693837,21.725123645,5.964917444,3.598355431,4.837180893,3.262844318,6.214351713,0.260150128,5.984955829,3221,5602,4.689858826,3.594313601,1.482504349,0.674534277,0.847962798
72,HETARB_P3_R1_W_00001.jpg,19.031213417,47.249109930,0.434855132,13.478453877,0.433845735,13.464354130,83.943363705,0.000000000,0.016873882,1.818160833,27.571923911,21.678960957,1.117733159,89.780524454,0.033939357,27.572006525,118,6540,89.859741334,1.818160833,19.395470904,0.051558429,0.455602273
73,HETARB_P3_R1_W_00001.jpg,17.673025702,21.026682931,17.035649758,5.856249843,17.034633976,5.855574561,26.295482862,13.570819955,4.058168727,7.724019688,3.497112136,6.849018608,3.285433503,177.414811586,0.321187380,7.741998110,3217,1358,176.094551039,3.487475354,2.084662070,0.479694054,0.902345638
74,HETARB_P3_R1_W_00001.jpg,10.139445556,19.434481017,5.750639562,8.858689139,5.747495710,8.857359487,19.874117468,3.168071429,7.462474510,5.876329561,2.678728838,5.211350973,2.477273765,174.834416675,0.322588118,5.897732708,751,2057,175.117240436,2.677328861,2.103663732,0.475361145,0.901863952
75,HETARB_P3_R1_W_00001.jpg,0.217300781,61.607734150,0.866028248,7.838025316,0.867029806,7.826597119,2.984163458,0.662299886,7.542625452,0.413410120,0.590585885,0.649689751,0.425858568,90.768603576,0.306637973,0.710233118,160,1788,124.350780341,0.413410120,1.525599811,0.655479892,0.899189985
76,HETARB_P3_R1_W_00001.jpg,0.220432788,59.080577697,0.869295270,8.459574421,0.869870162,8.449031859,2.925353229,0.674955298,8.158522161,0.404973179,0.594804356,0.658463352,0.426240491,91.119091039,0.323690110,0.710220589,162,1934,123.123735596,0.404973179,1.544816520,0.647326066,0.917453616
77,HETARB_P3_R1_W_00001.jpg,1.338203375,32.111457763,1.454487452,9.625699020,1.453741550,9.622375394,14.059225711,1.096802359,8.525529104,0.704484592,2.206260129,2.419997617,0.704072369,90.099126840,0.085076414,2.295208570,265,2544,73.996744205,0.703834720,3.437143285,0.290939282,0.879566761
78,HETARB_P3_R1_W_00001.jpg,0.225575686,55.378330527,0.871238645,9.086484859,0.871472053,9.077698263,2.949816098,0.674955298,8.782855811,0.409191649,0.607459768,0.673388660,0.426517256,90.946820541,0.325770885,0.720852574,163,2226,57.425942865,0.407698491,1.578807541,0.633389425,0.915102512
79,HETARB_P3_R1_W_00001.jpg,0.428604480,57.013281686,0.873618641,10.010947537,0.873973215,10.000124962,5.846436551,0.679173768,9.415626403,0.409191649,1.185390242,1.292151430,0.422331439,90.276689119,0.157573829,1.244706202,164,2513,72.240532822,0.409191649,3.059567226,0.326843611,0.889648167
80,HETARB_P3_R1_W_00001.jpg,0.222514861,56.238646806,0.878906746,10.925692463,0.879143250,10.915699866,2.969760698,0.679173768,10.626327468,0.413410120,0.603241297,0.655473301,0.432229229,91.408233479,0.317048698,0.713719850,163,2520,124.159694546,0.413384026,1.516494621,0.659415461,0.906021303
81,HETARB_P3_R1_W_00001.jpg,0.657418946,33.220598958,1.457676516,11.294951292,1.457790792,11.288840631,8.025274794,1.096802359,10.714915351,0.704484592,1.122113182,1.192999792,0.701636165,90.205699186,0.128272115,1.297212294,265,2805,59.515561172,0.702507829,1.700311146,0.588127651,0.864618805
82,HETARB_P3_R1_W_00001.jpg,0.218937966,58.231703474,0.881820312,11.545569520,0.882308153,11.535579542,2.909926897,0.679173768,11.246442648,0.413410120,0.594804356,0.653559826,0.426526334,91.186438270,0.324912774,0.711359737,165,2666,123.878539805,0.410813110,1.532284817,0.652620185,0.906799337
83,HETARB_P3_R1_W_00001.jpg,1.302541205,31.356325326,1.460797298,12.966744329,1.460830220,12.960161844,13.797650402,1.113676241,11.862339357,0.691829180,2.210478600,2.425624519,0.683719577,90.239227020,0.085978737,2.295208570,267,3335,73.996744205,0.690428636,3.547689140,0.281873626,0.878649285
84,HETARB_P3_R1_W_00001.jpg,0.214026410,57.450005308,0.884337808,12.158249445,0.885176491,12.148134996,2.849245141,0.683392239,11.866557828,0.413410120,0.582148944,0.640539347,0.425433488,90.683851189,0.331297072,0.696149909,165,2950,56.117342344,0.409584131,1.505615717,0.664180102,0.906808414
